frame_index,file_name,background_rms,detected_sources,saturated_fraction_4095,usable_reference,reference_score
59,Qatar-1260821073316.fits,2.1797492504119873,526,0.00011076923076923077,True,254646.98389537865
60,Qatar-1260821073615.fits,2.2193074226379395,507,0.00011692307692307692,True,253136.76159274636
61,Qatar-1260821073916.fits,2.1691675186157227,526,0.0001076923076923077,True,258396.5311551318
62,Qatar-1260821074217.fits,2.1795706748962402,506,0.00010461538461538461,True,257211.82749533953
63,Qatar-1260821074515.fits,2.2026805877685547,493,9.538461538461538e-05,True,256861.18612897556
64,Qatar-1260821074815.fits,2.174957752227783,533,0.00012307692307692307,True,258749.29516398802
65,Qatar-1260821075115.fits,2.193223237991333,509,0.00010461538461538461,True,257430.02364267161
66,Qatar-1260821075415.fits,2.177278757095337,537,0.00010153846153846155,True,257234.85151271292
67,Qatar-1260821075715.fits,2.1910171508789062,490,0.00011076923076923077,True,256510.01101047773
68,Qatar-1260821080016.fits,2.216123580932617,460,0.00011692307692307692,True,252530.1389618784
69,Qatar-1260821080316.fits,2.1807963848114014,531,0.00011692307692307692,True,255444.6394985505
70,Qatar-1260821080615.fits,2.198592185974121,502,0.00011076923076923077,True,252326.1802271285
71,Qatar-1260821080916.fits,2.175507068634033,498,0.00010461538461538461,True,254409.9290031122
72,Qatar-1260821081215.fits,2.261167287826538,724,0.0001446153846153846,True,288292.79237977386
73,Qatar-1260821081515.fits,2.1977903842926025,521,0.00011692307692307692,True,251053.3458231167
