source_id,ra,dec,g_mag
123400358945373440,47.81031175137,31.03494860116,13.156426
123327993039831424,48.20330248676,30.56344219585,13.157064
122965570815767424,46.72534676743,30.14682561551,13.160838
122144235629836160,47.64353717387,29.5981663617,13.166721
123735813071355904,47.76302573291,31.79909521226,13.168777
123004431679823616,47.10774308329,30.66288136023,13.169323
123709321713196544,47.85703289601,31.50324049466,13.170884
123459801292468736,48.52703403321,31.23512901531,13.17375
123360742167094144,47.54548722398,30.58265943843,13.175462
123657301068730112,46.61645554097,31.33899522614,13.175646
123417332656121472,47.60696863545,31.14249230127,13.177823
122972477123243776,47.20095901305,30.17003117485,13.182052
123448325139881344,48.42725187144,31.08167246583,13.186518
122535215092736512,47.87751599914,29.98857163058,13.187673
122967009629281280,46.65291503672,30.22181065702,13.188669
122147671603667840,47.62510701002,29.65341393905,13.18889
123505912061356160,48.1671845609,31.38341153731,13.189753
135680147184427648,46.5856102393,31.61516096129,13.192795
122520062448114944,48.09405012074,29.92552625387,13.193363
123209589381870720,46.83784868122,30.85242816532,13.19615
123430836033065088,48.61891564619,30.90629339095,13.199622
123362769391667200,47.36383157877,30.56894765607,13.202179
122674749990053376,48.60474657828,30.62641957891,13.202605
123296901773319680,47.98723219283,30.31751140402,13.204502
123710867901421184,47.90059374006,31.5209582869,13.207582
123683105232281984,47.26345147266,31.6475623314,13.208958
123340469921544704,47.99110532917,30.61078620017,13.217681
123590024701157888,46.83744726161,31.02888558057,13.220405
123379090267292160,47.26417699727,30.68207211351,13.220864
122540403413215360,48.14151794473,30.1411362029,13.222159
123297520248607872,48.06928771948,30.32130759636,13.232886
123531578785809536,48.08948513669,31.65726609436,13.238022
135671011790513536,46.39175639706,31.40668267363,13.240197
